"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
0.000977008955035545,0.00202654978138296,2.81475376351415e-06,0.00024655917396358,5.99096916893641e-05,0.000224986126698809,0.00279019787247531,8.80880351002465e-05,0.000498492537266954,2.63394417965638e-05,9.96226671246518e-05,0.983683954061895,0.000810758443610641,0.000465640551190981,0.000713722424965345,0.000340587095131725,0.000161007225347914,4.02255578022641e-05,0.000236055073105247,5.46639757335129e-05,0.00124453932630138,0.00148406684773849,0.00253041188946523,0.000282202878067562,0.000911595613347041
0.00349417432029004,0.00143810789369239,0.000200916904796311,0.0672567581011396,0.000113276235014061,0.913819946613731,0.0014735960197434,0.00169892383527349,0.00164895862186338,0.000796155393008265,0.000114289139420223,0.000109213026382493,0.000304296241313927,0.000871871297868188,0.00193431370757421,0.000242708711796649,0.000506110384598334,0.000175916548153704,0.000264010641062427,0.000685106435814262,0.000505219590720667,0.000523525426940295,0.000102577838122003,0.00111811677515055,0.000601910296530678
0.0318166287831568,0.00317739582615842,0.000621601339198592,1.24647915101779e-05,0.0181200655803808,0.00145315016285937,0.000499077670448429,0.000702076617557748,0.000757634500945264,2.21785836084436e-05,0.0256146823352675,0.110452169675368,0.00397032975621983,0.00181797291973842,0.00034906219984794,0.00107263058852243,0.71868595714685,0.000275011005115796,0.00172631945227108,0.0014304891246468,0.0332973090902393,0.00119461192113169,0.0422928175103757,1.68163360961559e-06,0.000636681784971585
0.000321955969253707,0.000588788119319549,7.82374664419601e-07,0.00153660240547002,2.35357247566326e-06,0.000707648021999641,0.00221626036476255,0.000142425878800174,0.000796844592158417,0.000194034946638819,3.87950268156492e-05,0.000597976535653901,9.46942972807093e-05,0.00102333858912331,0.989909312364463,5.10010675437524e-06,0.000153459172981875,3.7668611661935e-05,2.30385894623527e-05,0.000144275841343279,1.37311999507311e-05,2.64095509646008e-06,0.000656427531798655,0.000451414284448432,0.00034043064762183
0.00140604174625248,0.00146457530735505,8.98066014064714e-05,0.000417425345677077,0.000121108795617624,0.000394033406351748,6.45741916444128e-05,0.00102526414155714,3.37837929305035e-05,7.31978552589956e-05,1.56428161214623e-05,0.000618850925970574,0.988444699031239,0.000337467188848714,0.000132665553509629,0.000951437168727074,0.000806296711980525,0.000312665873116292,0.000119248097312096,0.000300805817072536,0.000760988856267008,0.000415427727752342,0.00137045937848305,0.000205611354312456,0.000117922315234888
0.000925324642916133,0.00233442930321902,8.01733561849574e-05,1.33570726883261e-05,0.000887228330953018,0.000708513533980477,0.000140805661352125,2.53367641227419e-05,3.52944810151844e-05,4.25687651494736e-05,0.000151239347030871,0.372405594661491,0.0010013724910582,0.000142069638699121,5.41964506651325e-05,0.000205582171585228,9.71020418861985e-05,0.00171448525112111,0.000304270541563872,1.22876014969111e-05,0.0149630072582703,0.549686388398968,0.0522101827055136,0.000324550783500059,0.00153463874556991
0.00150530365532702,0.000226617111785102,0.965601628631893,0.000154809863201686,0.000280220794273127,0.00168564700923339,3.46004789572344e-05,0.000706838820873644,0.0027926370425453,0.017020589009461,0.00570386882781037,5.03686560511528e-05,0.000200410467880397,0.0002061912737011,1.04111814565896e-05,0.000230140583729279,0.00024503681030429,0.000263377399075685,0.000147260943428817,0.00192627388416429,0.000191798665681787,5.12102978069807e-05,0.000530651765465329,0.000222617598721512,1.14892271720946e-05
0.280947518228351,0.0031764346241358,0.0922381959573134,0.00900375774355355,0.0533044419465615,0.0119605444694322,0.00189397048077105,0.00411335451841153,0.00936405219859853,0.0018657812939693,0.0635584191920554,0.0085884932507438,0.00472897863864541,0.0162793373517665,0.00147554319658987,0.000157131995459576,0.00701537053597576,0.000158455062272016,0.00339867669069524,0.296467182142472,0.0010841678510809,0.00240203849966421,0.00881006873561425,0.000365944339626554,0.117642141056241
0.000315510925528893,0.000444168815961111,0.000179523459591582,0.000474786189899353,3.03556302894148e-05,0.0350440910061724,0.000252209050969818,0.000408176894971409,0.000669735550309796,0.000550497133678694,9.63169455898416e-06,0.000671289431202284,0.000673241408024345,0.000119123197402924,0.000127072596188624,0.00256012840879883,5.9895534644532e-05,0.643619430617692,0.000309511768396168,2.96626832647796e-05,0.00135373413164116,0.219626926900127,0.00155906109240084,0.0906950835984749,0.00021715227981025
0.00175899964976241,0.00293033828027849,8.58312477861344e-06,0.00241869102186172,4.4884967520623e-05,0.00599634335384913,0.00301487585098873,0.00106512550822827,0.00152005931086084,0.000744399570733207,0.000578204054618196,0.00188591004762797,0.000957051169512043,0.00554211876668128,0.946526990474563,5.22918833593102e-05,0.0162402492484602,0.000180506438448566,0.000203618184861881,0.00128423198556695,0.000200808652233267,1.7525817421085e-05,0.00601627345478888,0.00028660242736668,0.000525316755628763
0.000446385454934977,0.000375411299584387,9.24966203478041e-05,4.44868106401848e-06,4.00727307052408e-05,0.00144331517563752,6.97443954433418e-05,2.14700265009355e-05,2.09088664733769e-05,0.000111717243051786,2.96585554093084e-05,0.00078145793702494,0.000320782030639026,2.30172145619778e-05,1.61630992114241e-06,0.000272804690071449,8.34614460438115e-05,0.00400955369007709,0.000441462446456934,4.06492277789661e-06,0.635590090696643,0.354618842835792,0.000948088548650614,0.000230637332347104,1.84908498405392e-05
0.00265805397973453,0.00223826011927553,3.59535002498204e-05,6.37109981049595e-05,0.000106182436471781,0.000536214545843035,0.00209348262148075,0.000283251973100593,0.000388838176963587,7.21306903701293e-06,0.000427070952442369,0.978400491272412,0.00181146189949983,0.000966422982069157,0.000624588009865444,0.000157471115645812,0.000333008698871137,0.000268376028096387,0.000405324335594489,6.11090819550441e-05,0.00128737575271168,0.00103787092706568,0.00399367487105793,5.40990512492986e-05,0.00176049360120187
0.000767849619350642,0.000959432058512884,8.64274057344889e-05,7.52022513966679e-06,0.000117060038883324,0.000202506760151973,1.06874683055919e-05,2.07584796936278e-06,3.54220110038677e-05,0.000317257466233519,0.000221557898775744,0.002230622132169,0.000468978626095901,0.000263617670845721,0.000262899296167876,0.000292846279113489,0.000480118068715891,0.0001405220078348,3.05730212609298e-06,0.000122047945976904,0.000841458539666299,0.00105466741694426,0.990918136398951,0.000187161133525505,6.07038180664929e-06
0.0178752357102441,0.000396968637739006,0.919748293024561,0.017916103289036,0.000782477508500132,0.0165058064200887,0.000135450899546863,0.00114106704852819,0.00236757177564157,0.0151551554548688,0.000457719075326526,1.75601476571642e-05,0.000312592392274409,0.000288541057718428,8.08911255951981e-05,0.000239725131962728,0.000164459249790945,0.000470014308424857,0.000104763606025821,0.00338777210993711,0.000474730724661489,0.000466309924893252,0.000662297774453571,0.000751754375541909,9.67392269824292e-05
0.000406161095006497,0.859499351043512,5.45578596778621e-05,9.09109339401465e-05,6.5185413801943e-06,0.00171496707661776,0.00121673922015459,2.15431343641137e-05,0.00031575043432902,0.00122014628145586,0.00010552981973335,0.00188670041952014,0.00128111210146156,0.000118937372403643,0.000700832841888627,0.000157042983982811,3.09684839590379e-05,0.00015674692058652,0.000213855720475088,0.000382527918129955,0.000173342086350517,0.000535074547185553,0.000904995465954428,0.128713023972135,9.26637257952421e-05
0.00305036528882805,0.00122387848655967,0.618424748849921,0.00241967050825797,0.000769531574427232,0.0900558542200952,0.000443627944442444,0.00118762595534759,0.00110910009229388,0.00193360076802807,0.000348727460283717,0.000203132949646374,0.000525001158682475,3.78001140145728e-05,2.16680289122409e-05,0.000293968659402968,7.17743334757938e-05,0.00262630390743262,7.2400007172368e-05,0.00538096330964238,0.000703387333240153,0.241888208306288,0.00151067440161032,0.0250789345196237,0.000619051822371038
0.195904211388892,0.00461635383817068,0.00283496196505957,0.000153145592337692,0.115789721142056,0.00659197668310864,0.000200353901671217,0.00108057871084418,0.000339294888507451,0.000209907126599097,0.00353848564096795,0.0138016374427464,0.0313973477884427,0.00105039314649344,2.10591104946769e-05,0.00546366855191512,0.0124294882656999,0.00152973136393412,0.00538049381995748,0.00036556630788355,0.404492772940721,0.180034013037292,0.0118542381304837,2.4613482976077e-05,0.000895985732743853
0.00139588116285751,8.42772524078884e-05,0.991076191824762,0.000528001634495238,0.000479024151443818,0.000798684536951902,2.22216186350186e-05,0.00108022370215797,0.000374386964427509,0.000594700433463897,0.000565816476533211,2.83914753895386e-05,0.000253112962493804,3.4942035323704e-05,6.02769437833219e-06,0.000141199577938855,0.000132843285651623,0.000420609483325602,4.72643550639853e-05,0.000935685650107326,0.000233327691272956,0.000328578921719259,0.000383476589917776,2.91173655422153e-05,2.60131537391529e-05
8.10005036896312e-05,0.00019181516379089,2.71731958456574e-05,2.08300974445811e-06,9.78448385489777e-05,0.000312197747565328,1.80083873795145e-05,1.0232029038756e-05,1.00137336997154e-06,3.69117959891641e-05,6.36767767331447e-05,0.000373439819682908,0.000119785504019955,6.54095376811714e-05,5.13133947655448e-06,4.52999301144926e-05,0.000176709017192388,0.000128469435247876,0.000224303725453408,1.24519046023094e-06,0.996947280622594,0.000680718050032233,0.000376614449541672,2.4065130181634e-06,1.12420437895555e-05
0.000332418095562026,6.76922226717782e-05,7.29237614525586e-06,0.000129868451892424,6.97192077066989e-06,0.000740507207342807,6.18075638733549e-05,5.54424816332808e-06,0.000667157223680361,0.000233656176156953,7.08954989855194e-05,0.0002259515855551,0.000138357756289813,0.995210195965857,0.000450346491017077,8.15911819351054e-05,0.000352441700608786,3.77221606380012e-05,0.000364122043655394,0.00013603090566916,0.000147381675308182,2.98301601637131e-06,0.000190619525186548,0.000158896836606363,0.000179548170411866
2.34850422405609e-05,0.00016269474956839,4.04494667255088e-06,0.000561705968541114,2.72267266146174e-06,0.00122132022557178,0.00104030044735904,0.000175802556808165,0.000669797398089397,5.25503750668843e-05,8.54663622236646e-05,0.000126953758774153,2.7856229834532e-05,0.000802947143131324,0.993597483231007,8.16854066603897e-06,0.000241281146517117,0.000139060986991973,2.17055972090469e-05,0.000183701067246936,1.43197902158572e-05,4.41933678823261e-07,0.000198450894586102,0.000208682222431274,0.000429056712906905
0.00994190879290598,0.00966844734916403,0.000321038236044949,0.000324885626467076,0.0013861643275755,0.00243214292722405,3.80521429591223e-05,0.000183619331639543,0.000207760647614733,0.00836404260931382,0.00168126222520294,0.0101923993713299,0.0112654178897184,0.00253226618603412,0.000174001706748497,0.325689217824549,0.00265585713465828,0.000952085750764943,0.000450512629680367,9.92353891964845e-05,0.190665020662788,0.0178814376361853,0.40213042948765,0.000750697012553166,1.20971020309864e-05
0.00805953225749669,0.00528756204520221,0.000198265502026868,0.00414513840176236,0.000192482474605154,0.29164302793059,0.00255805193517963,0.00285992160970927,0.00515989575097114,0.00523909558313235,0.00160507937360765,0.00343456838678353,0.00629143888565635,0.542381977291216,0.0203320458335508,0.00114330453743115,0.0665872422492476,0.00239906271433949,0.00117559786044891,0.0021500078815385,0.000786841947272792,0.00060590480995351,0.00681047766762782,0.0160651554557507,0.00288832161489923
0.00427606744279727,0.00448059089266088,9.50998524316273e-05,4.62875757709185e-05,0.000253844350345976,0.000852475726992496,0.000992342950595211,0.000104602376542379,0.000347463012047475,3.72507843907682e-05,0.000561713747423321,0.884980721108602,0.00294200853330409,0.000808206591179734,0.000524878679689622,0.000505770893993947,0.000453689178431901,0.000790381869168435,0.00021089403087886,9.99544856481613e-05,0.00397218528541551,0.0194111191614229,0.0718796204076566,0.000306909669510551,0.00106592139309852
4.26493316222704e-05,0.000416281576282368,0.000146417250135616,3.24937514886409e-05,0.00106645317519571,0.0608771796392465,6.45768420220514e-05,0.000544854604282187,0.00034057313522972,0.000131975729316365,0.00290866042475882,2.14369884049377e-05,7.3786958954305e-05,0.000318762904551725,0.000369871061067735,0.000368259084441199,0.929153043613677,0.000245322764155786,0.000424726657775744,0.000822701699523432,0.000945626402813441,0.000146228160505128,0.00036244349557758,6.0537998630753e-06,0.000169620949109698
0.00232516642432025,0.000636160190303818,2.81385011171471e-05,7.99009981138287e-05,3.95179748858844e-05,0.00106544270915356,0.00731355668308873,0.000563278851766762,0.00171435256526155,5.3246285482307e-07,0.000505931468002945,0.918171278956053,0.00121718980086336,0.000571855388015377,0.000274936317690454,0.000266267088441909,0.000135884512848071,0.000263789422904707,0.000290513272222876,8.76403250783673e-05,0.000818811046652846,0.00641327242587014,0.000454913905385969,0.000108984354079507,0.0566526843550237
0.00168942033601332,0.00130640283329648,7.72555878814911e-05,0.000367435524920374,6.79208429885693e-05,0.000366742239245402,6.30636514061233e-05,0.00171659043843386,3.15160488149427e-05,5.76154814876823e-05,1.49583001574773e-05,0.000637854014776574,0.989266184007536,0.000316037757934566,0.000116818284321351,0.000719427859309434,0.000698881355483519,0.000258076073613489,0.00011124267148311,0.000219735916662518,0.000509276596795572,0.000232353363907089,0.000951464399008942,0.000128915654401935,7.48107601203822e-05
1.4602531267122e-05,0.000138760251500202,1.44580333098947e-05,8.45229815457984e-05,0.000203812358892119,0.000210728425549527,0.000100127284442238,0.00010792852583838,0.000169663143447326,1.35916534491523e-05,0.000146486494488566,4.02267544484582e-05,1.57816948106797e-05,0.000102489724175782,1.55298941385543e-05,4.58119882041803e-05,0.000242121752241059,0.000159135512422727,0.997542501285029,3.04928946252658e-05,0.000278680872214416,8.10965971983211e-05,1.62287121058118e-06,9.20543213382154e-07,0.000238905932336697
0.276572417458485,0.267573978803177,0.000752572896527768,0.00123034868026476,0.00141671734209061,0.240490224210785,0.00264678434975587,0.00020686142459475,0.000363278987998259,0.00133182399127805,0.000797219055108567,0.00566079131185212,0.00253981757145129,0.0026020911179338,0.0531558354921851,4.25662812259965e-05,0.00167287145788023,0.0019533535019215,0.000804379947465014,0.000774959696302105,0.0119588812103461,0.0158274989352104,0.103196711453842,0.0017360773876777,0.00469193743464086
0.000285169583268708,7.17392564924321e-06,0.992886482187146,5.432886231031e-07,3.66135075107795e-05,0.000173041624407357,1.4296348841893e-05,0.000531278493718525,0.000132115356530694,3.17321146570703e-08,0.00473727748293604,8.58042942404113e-05,8.7586378432076e-05,3.60751766049694e-05,8.70469191138132e-07,2.65688242545026e-05,0.000307114554606868,0.000334975645231342,1.02664598668002e-05,0.000219202082355361,3.22695276261505e-05,1.19787809667915e-06,2.02802268542251e-05,1.13511469410057e-08,3.37536007446753e-05
0.00079199540520488,0.000646471790444793,0.000768620830462445,0.00185585769448245,0.00100633694446403,0.00523914151506376,0.000145951924671091,0.183204825602473,6.49530397485326e-05,0.000419507628693145,2.92984662618474e-05,0.000367713814435899,0.792376832446873,0.000196583712809719,0.000532977429486548,0.000574597692819785,0.00158038303990644,0.0032945557358906,0.000764857274396757,0.0003697532393901,0.00101360398877316,0.000824123085222485,0.00053790510017423,0.000841935192745766,0.00255121740510539
0.000492652849368033,0.000690477305379245,4.44899118156348e-05,0.000749617002181432,0.00109539064149478,0.00134435754426725,0.000600259221720002,0.000811775735907497,0.000836564218924835,4.29081108932022e-05,0.000561338392010342,0.00106704514728193,0.000189937067338475,0.00111278797718758,0.00025970582164028,4.06455361511013e-05,0.000445219595814172,0.000607887742711848,0.97325143531109,0.000105376521740691,0.000515502248152164,0.00049644466242698,1.84658407654277e-05,9.98112245967702e-06,0.0146097344712775
0.000359734499919371,0.000832770592435908,0.000129080929023553,0.000197069506341661,0.000587448565303214,0.0855356557314476,0.00031933951770971,0.000193067256400069,5.67215070419167e-06,0.000155175969822833,0.000163302739300493,0.000354787995863549,0.000138080336078564,0.000410993020710864,0.000240312980577361,6.66518983934603e-05,0.000730352986706614,0.000751551027855496,0.000462444585625576,5.7746081851498e-06,0.905073709466455,0.00235818840673875,0.000418899487700123,1.23729319223117e-05,0.000497562808778776
0.00921038593139928,0.0160959691846851,0.00053906859445297,0.00175618559105815,0.0044704664803937,0.0195945602114073,0.000197997732563784,0.00768901712313811,0.0034030884747752,0.00190630066901411,0.00864027257909979,0.00687247455581301,0.0751966995379922,0.344920142437691,0.00117646802680921,0.150776248070463,0.167672584845803,0.00267781570584379,0.164795238434049,0.0013880848322483,0.00394865841554981,0.000672437608042892,0.0053345018983301,5.0141175168326e-05,0.00101519188420828
0.0411779385826334,0.0014611642003495,0.844495477184853,1.39757527208562e-05,0.00024003368425308,0.00227015316420492,0.000191842624514342,0.00196603274290205,0.001144827896356,3.24233911191592e-05,0.00797441334693299,0.00228177366104357,0.00669437204639673,0.000907432991475383,5.57852861565329e-05,0.00108153187469714,0.0550806730886654,0.00147599345097489,4.38651377739568e-05,0.00492063198885474,0.00123588654987501,8.50826637380288e-05,0.0251551641988845,1.85099309892706e-06,1.16734975255082e-05
0.0241797943447192,0.000552201227076121,0.0177178249764528,0.000953441721890097,0.000814271342849007,0.1429250313935,0.00442931726440198,0.346111455943079,0.00179920279778529,1.09327943540703e-05,0.0148608422136455,0.0311978660698365,0.0074738858532219,0.00543476315130235,0.00153808218201637,0.000348680854731171,0.00622329194565824,0.162273050674873,0.00468539403009881,0.000134219272427224,0.0754331347956785,0.00287053269038633,0.000467988867931639,1.46597013870185e-05,0.147550133890699
0.0027597468928337,0.00035437210727026,0.000761327291499514,0.000123953706471717,0.986180166235,0.00147058772614187,1.07318967886064e-05,0.000219822374291941,9.9098352641551e-05,0.000129711519601218,0.00110255196590981,0.0012107185015129,0.000622207660826982,0.000239515945980952,2.21803529111285e-05,0.000243670591075918,0.000660086804970285,9.11678449330177e-05,0.000891953767777473,0.00020146019230024,0.000524570092840015,0.000419856957484802,0.00110591783688265,4.26283737302496e-06,0.000550360544679911
0.980360483556454,0.000817989834366183,0.00175538890798039,0.000621569690092136,0.00127084974491405,0.00226879061588041,8.59412431721967e-05,0.000288348255398377,0.000336517637992253,8.31997803258112e-05,0.000215455693318589,0.000666847560924338,0.00217843335076623,0.00147143982070706,0.000245572296894862,1.46601784675817e-05,0.000177515708195476,0.000330851078759422,0.000504342664425034,0.00020675648229745,0.000685707799118488,0.000949502420357683,0.00235861614044219,4.59476141196921e-05,0.00205927192462938
0.0022431197889239,0.000542551266045988,0.000835779417630861,0.000150656424467043,0.956008130432455,0.0015717931412442,1.30719004988191e-05,0.000186170040766683,0.000354421574225986,0.000264501259291473,0.0298573372582983,0.000796213632683774,0.000239324586968545,0.00022518586353717,3.13784387987577e-05,0.000612613157866467,0.00188613270619311,2.52272661658605e-05,0.000955579386902518,0.000541525553659224,0.000612614217275704,0.000329044836926876,0.00133021339718954,4.34247112079652e-06,0.000383071980863436
0.0293533318032182,0.00182098250176813,0.000883958738076573,8.20495443756651e-05,0.00115081925362218,0.00092494936759457,1.4555020492945e-05,1.92663413595905e-05,7.03812194018371e-05,0.000990772657357941,0.0004764352610383,0.00301942576309483,0.00188387558166724,0.00148334731303528,0.000749347657160601,0.000105676808784697,0.000535399801370521,0.00065497926352022,2.74458820846517e-05,0.000198416060672108,0.00125572759345825,0.00236935870966334,0.951589212419025,0.000231722729866151,0.000108562708291299
0.00171296420222184,0.00176124372246194,8.87232375689809e-05,2.62042517470248e-05,0.000949292945787533,0.000463867107227989,7.65632499634653e-05,1.51425953490812e-05,6.06328024410545e-05,0.000156525215780457,0.000295298833923572,0.2625594640307,0.0010650491076871,0.000622658931682195,0.000518724576990626,0.000184615692817098,0.000252431542474842,0.000946444621901146,6.07331759574283e-05,4.65388123911818e-05,0.00283299519335373,0.0277049501579732,0.696535481938928,0.000418030433344147,0.00064542361932556
0.00256063173500559,0.000134571937226102,0.00245030167575968,0.00137801837965119,0.000288081491313446,0.00582925968913476,0.00100683014536091,0.967063957423733,0.00117211047234712,2.66865297480763e-05,0.000791615051632543,0.00128723576154472,0.00513669106744386,0.000351902871933529,0.00104354126100324,0.000143596475639831,0.00219609948751294,0.00179665932245854,0.00178470697474451,0.000340042358154501,0.000132021433494828,3.45970797449001e-05,5.9633989251584e-05,1.8246837834832e-05,0.00297296054832553
0.004627361683764,0.00275703284223517,0.000316857998891726,4.64786915897114e-06,0.000825656266402431,0.00197322583665941,1.08432729174152e-05,1.07031759103362e-05,3.54306306782031e-06,0.000233979640176898,0.000375298701334485,0.00817280434887963,0.00157422317736547,0.000315169169577461,2.03845920014485e-05,0.000171531528277676,0.000373808741893075,0.0023311724369662,0.00015078183443606,5.77836053089277e-06,0.268310794021503,0.401668823064866,0.305676011679149,3.57202569612559e-05,5.38464370749048e-05
0.00122763020573203,0.000602382485860602,0.000188483352908367,6.89814640425576e-06,0.000278290352897409,0.000246026085701693,6.32264097370402e-06,4.99566480919863e-06,1.79800250375094e-05,0.000143209788193022,0.000264385749189074,0.00519537635611844,0.000685350104860123,0.000524024922374669,0.000329613743543328,9.84687946156261e-05,0.000362859884036745,0.000511400933394375,5.64050403526013e-06,5.2709054996621e-05,0.00066788462327877,0.000956808413866199,0.987525154218257,6.97326603897191e-05,2.83712885261836e-05
0.0229304921076181,0.00320125126129882,0.0553022544980513,0.00129408483126817,0.498666632904709,0.0233584531503611,0.000225344919659372,0.00262658258250451,0.00222589174114449,0.259891865157439,0.00418668540673835,0.00233487099149978,0.00373749450649525,0.00417167284119877,0.000775608692113698,0.00226727938332289,0.00238213216436448,0.075730433251141,0.00240503696846187,0.000736968446568644,0.00334530295317403,0.00213883411006374,0.0245449415929844,0.000754016276346815,0.0007658692614724
0.00366630079294192,2.25846448896739e-05,0.0011279615026232,6.13225907606686e-08,3.86047564436214e-09,1.61290065389501e-05,0.00134985036332207,0.174868255045082,0.000340465501808097,3.88835615726349e-12,0.000919560847904143,0.00829911348010759,0.806210913150009,0.000147655263291392,6.03891638027231e-06,0.000146686830316444,0.00264050575395177,3.51300227617196e-05,3.34866220224502e-06,0.000193350162082205,1.78172735033521e-06,7.25601933923462e-10,7.54952000400104e-07,3.53847907120758e-10,3.54710803161019e-06
7.67999283813633e-05,1.84377554166655e-05,0.000494543306415686,6.4582884985747e-07,2.21974090828497e-06,0.000244745840632701,0.00011510953626614,0.000906465394814626,0.000130770708716624,1.37513770031084e-08,0.000136651461272062,0.00111166359513092,0.000324843931394003,0.000177490175141423,1.55466674191213e-05,4.72324049844071e-05,0.000250540392220696,0.991883585442897,0.00370000851524971,3.41018147220029e-06,0.000224390862694536,2.57381485255041e-05,1.34425034010729e-05,1.49432398432668e-07,9.55544940207961e-05
0.000617609697199375,0.00018503454422468,0.000335454889500196,0.959663219325379,6.42977098258948e-05,0.0314838035531766,0.000529949794344651,0.00135828494626128,0.000918239151486466,0.000282354880521225,2.40185237965313e-05,3.24633408301233e-05,0.000178805846891079,0.000443401144020528,0.00124542225392394,0.000174212207499851,2.69870481422194e-05,0.000135759253561608,0.00023646843354433,0.000392010631342654,8.64366186072282e-05,4.33062435315044e-05,1.39351612231415e-05,0.000798298881139665,0.000730225920025843
0.00473259000012113,0.00543896427059558,0.000136676678111864,2.63181174613827e-05,0.000393249898179819,0.0017495581816137,0.000572178774827675,2.92644851109233e-05,9.16403296947152e-05,0.000192134827397646,0.000688815996010509,0.19669107688959,0.00179977428779205,0.000451207433649319,0.000169901411415344,0.000874244558352185,0.000626303123303313,0.00114524382865994,0.000182280825890477,4.59213923829387e-05,0.158642824860669,0.33372761018272,0.291038622832914,0.000326256756646103,0.000227340056890434
